id,popularity,budget,revenue,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,genre_encoded,month of release
8999,0.82677,22000000,57479076,108,173,6.2,2005,24564392.37,64179026.18,6,11
257,0.826568,50000000,42093706,130,143,6.6,2005,55828164.48,47000286.85,4,9
9913,0.824869,43000000,91974818,104,289,6.3,2005,48012221.46,102695705.4,6,7
5289,0.79295,12000000,10289,106,162,6.3,2005,13398759.48,11488.31969,6,1
6439,0.786786,30000000,93772522,102,80,5.1,2005,33496898.69,104702955.6,3,1
3291,0.784909,7000000,54600000,93,154,6.4,2005,7815943.028,60964355.62,6,9
7214,0.775677,30000000,76669806,136,272,7.3,2005,33496898.69,85606690.8,6,1
59,0.773901,32000000,60740827,96,403,6.7,2005,35730025.27,67820977.61,6,9
10065,0.773231,19000000,108047131,90,293,6,2005,21214702.5,120641460,11,4
7552,0.767076,100000000,202026112,90,363,5.9,2005,111656329,225574940.2,3,12
10027,0.743639,45000000,50871113,103,279,6.5,2005,50245348.03,56800817.28,0,2
7233,0.738384,45000000,16809014,103,52,5.5,2005,50245348.03,18768327.97,3,7
11638,0.737768,35000000,68915888,105,139,5.4,2005,39079715.14,76948950.61,3,3
9687,0.733587,169000,18564702,103,73,6.5,2005,188699.196,20728664.74,3,12
9910,0.726858,35000000,30526509,122,78,5.9,2005,39079715.14,34084779.31,3,10
7873,0.722961,2000000,5967038,120,85,6,2005,2233126.579,6662575.579,4,9
9315,0.719502,55000000,223387299,98,427,6,2005,61410980.93,249426057.4,17,9
8978,0.718616,30000000,35294470,109,160,5.9,2005,33496898.69,39408509.53,17,1
15648,0.709751,0,0,100,118,5.7,2005,0,0,3,6
308,0.709235,10000000,45742101,105,182,6.7,2005,11165632.9,51073950.77,3,5
6963,0.707056,20000000,12482775,101,147,5.7,2005,22331265.79,13937808.32,3,10
10851,0.700854,0,0,115,234,6.2,2005,0,0,6,9
9885,0.699883,1000000,27762648,99,126,5.8,2005,1116563.29,30998753.58,11,1
11683,0.694404,15000000,46770602,93,171,5.8,2005,16748449.34,52222337.23,11,6
10040,0.685198,0,0,115,248,5.3,2005,0,0,0,3
10070,0.681346,0,658573,95,63,5.8,2005,0,735338.4354,0,10
69,0.681157,28000000,186438883,136,415,7,2005,31263772.11,208170812.5,6,9
9043,0.67686,0,0,103,164,6.2,2005,0,0,3,12
8976,0.665701,30000000,42886719,107,192,6.5,2005,33496898.69,47885736.05,3,4
10060,0.664688,40000000,46442528,117,121,6.5,2005,44662531.59,51856021.84,6,11
9981,0.663861,45000000,56070433,95,102,5.8,2005,50245348.03,62606187.12,14,5
14517,0.663398,4000000,866999,101,44,6.5,2005,4466253.159,968059.2556,1,1
10012,0.661616,35000000,19294901,97,75,5,2005,39079715.14,21543978.13,11,2
8066,0.661473,50000000,8342132,99,162,6.4,2005,55828164.48,9314518.349,13,9
13374,0.643145,25000000,27645491,98,96,5.8,2005,27914082.24,30867940.38,3,3
9291,0.636922,82000000,190320568,113,443,6.2,2005,91558189.75,212504959.5,3,5
7553,0.635843,3000000,18637690,94,108,6,2005,3349689.869,20810160.46,3,10
11637,0.635481,32000000,97918663,95,135,5.4,2005,35730025.27,109332384.5,3,1
10077,0.6269,80000000,5989640,110,58,4.8,2005,89325063.17,6687812.142,17,5
7515,0.622677,0,0,92,52,5.7,2005,0,0,6,2
9753,0.613793,9000000,0,95,16,4.4,2005,10049069.61,0,11,1
791,0.608364,18000000,46201432,100,85,4.2,2005,20098139.21,51586822.9,11,10
10048,0.606286,135000000,76932943,121,195,5,2005,150736044.1,85900499.92,0,7
6961,0.600522,15000000,47175038,88,133,6.2,2005,16748449.34,52673915.62,3,2
168705,0.592369,25000000,2405420,95,62,3.8,2005,27914082.24,2685803.668,0,10
9912,0.587776,25000000,0,127,76,7.1,2005,27914082.24,0,6,10
1420,0.58623,0,0,128,30,6.8,2005,0,0,6,9
9681,0.578189,0,37691644,112,120,6.2,2005,0,42085106.02,3,12
24556,0.574244,0,0,82,17,5.5,2005,0,0,8,1
7364,0.571693,130000000,119269486,124,243,5.6,2005,145153227.7,133171929.6,0,4
9515,0.564298,10000000,17297244,96,70,6,2005,11165632.9,19313467.66,0,5
398,0.561685,7000000,49084830,114,202,6.7,2005,7815943.028,54806319.26,4,9
14175,0.558258,35000000,19478106,76,138,5.3,2005,39079715.14,21748538.11,2,3
1985,0.55197,25000000,82466670,129,206,6.7,2005,27914082.24,92079256.34,6,8
1544,0.548181,0,2455831,93,97,6.7,2005,0,2742090.74,6,2
2652,0.548166,950000,7022209,103,353,6.8,2005,1060735.125,7840740.782,6,1
10066,0.543159,40000000,68766121,113,334,5.3,2005,44662531.59,76781726.28,11,5
13922,0.538043,80000000,10166502,132,53,6.5,2005,89325063.17,11351542.92,0,8
9923,0.534781,50000000,22944502,127,277,6.1,2005,55828164.48,25618988.63,0,9
20077,0.527458,0,0,83,28,6,2005,0,0,8,10
18500,0.516803,0,0,97,20,5.1,2005,0,0,3,5
14177,0.511084,25000000,36351350,105,73,5.1,2005,27914082.24,40588582.94,3,6
9074,0.510683,0,12382362,83,77,5.2,2005,0,13825690.85,0,9
16367,0.510534,0,0,107,39,6.3,2005,0,0,3,10
14199,0.509129,50000000,69425966,92,148,4.3,2005,55828164.48,77518484.98,1,6
15657,0.506241,0,0,72,119,5.9,2005,0,0,1,6
15487,0.500883,25000000,15431177,120,64,7,2005,27914082.24,17229885.75,6,9
16553,0.499926,0,1117920,84,100,7,2005,0,1248228.433,3,9
10064,0.499629,0,0,99,50,5.6,2005,0,0,6,7
10292,0.498926,3500000,0,93,27,5,2005,3907971.514,0,11,7
8053,0.484314,15000000,12036149,121,75,6.7,2005,16748449.34,13439122.12,1,11
9721,0.481416,13000000,0,96,26,4.3,2005,14515322.77,0,0,6
12591,0.479833,0,0,78,25,4.4,2005,0,0,3,10
10092,0.466529,1000000,10047674,90,62,5.4,2005,1116563.29,11218863.93,11,9
9763,0.463862,30000000,27610873,118,119,6.5,2005,33496898.69,30829287.19,6,6
11804,0.463596,10000000,91196419,101,125,5.5,2005,11165632.9,101826573.6,6,1
13020,0.457465,0,0,110,40,6.7,2005,0,0,5,4
9270,0.45648,475000,3919254,110,177,6.8,2005,530367.5626,4376095.139,6,1
12700,0.453059,30000000,251495,117,38,4.6,2005,33496898.69,280810.0845,11,5
42246,0.452035,0,0,75,13,7,2005,0,0,7,10
11400,0.449627,30000000,30536013,135,157,6.1,2005,33496898.69,34095391.13,6,12
1951,0.449064,14200000,674918,139,33,6.9,2005,15855198.71,753588.6623,6,5
27902,0.446519,0,0,87,75,5,2005,0,0,7,11
11459,0.444301,35000000,86369815,100,292,5.8,2005,39079715.14,96437364.76,1,7
9813,0.443094,900000,381420,96,34,5.6,2005,1004906.961,425879.5699,6,9
11460,0.441927,26000000,57891803,85,225,6.1,2005,29030645.53,64639862,11,8
11348,0.439824,0,0,101,54,5.8,2005,0,0,11,10
9927,0.439013,0,40442437,94,48,5.5,2005,0,45156540.5,3,12
20910,0.437792,0,0,88,21,4.5,2005,0,0,7,5
10008,0.429125,0,0,83,72,5.6,2005,0,0,11,5
24615,0.42658,0,0,70,31,5.9,2005,0,0,7,2
22473,0.426203,0,0,108,11,6.3,2005,0,0,6,9
13994,0.425202,0,2945242,105,17,5.8,2005,0,3288549.096,3,9
5471,0.423386,0,92076,103,30,6,2005,0,102808.6815,1,9
340,0.42232,7000000,2697930,106,130,7.4,2005,7815943.028,3012409.596,3,9
10258,0.41704,0,0,11,34,6.3,2005,0,0,2,9
15906,0.411236,0,0,85,50,6.2,2005,0,0,2,10
21705,0.407369,0,0,70,48,5.8,2005,0,0,7,12
17113,0.406323,1500000,712294,111,22,6.4,2005,1674844.934,795321.3318,6,3
13499,0.405822,45000000,72028752,90,144,5.7,2005,50245348.03,80424660.28,3,11
13682,0.401154,0,0,68,48,6.4,2005,0,0,2,2
14057,0.394709,9000000,0,103,15,4.6,2005,10049069.61,0,3,9
17124,0.393751,0,0,87,12,5.7,2005,0,0,4,2
13933,0.392879,0,0,4,70,7.1,2005,0,0,2,6
9899,0.390848,45000000,38058335,134,84,5.9,2005,50245348.03,42494539.73,3,12
9724,0.389612,0,0,92,14,5.1,2005,0,0,6,9
14375,0.387304,818418,4851244,152,56,6.9,2005,913815.4944,5416720.96,6,9
17035,0.37881,0,0,96,12,4.8,2005,0,0,3,2
10476,0.37807,8000000,22201636,116,50,6.2,2005,8932506.317,24789531.73,6,7
546,0.374704,1000000,13350369,103,65,6.5,2005,1116563.29,14906531.93,6,12
10913,0.430394,0,0,105,15,5.5,2005,0,0,3,1
1696,0.371866,0,0,107,132,6.6,2005,0,0,6,7
26985,0.37163,2000000,0,0,11,4.7,2005,2233126.579,0,6,11
12142,0.370396,20000000,10442808,96,74,3.5,2005,22331265.79,11660056.05,0,1
8968,0.369596,20000000,67192859,89,91,4.5,2005,22331265.79,75025079.69,17,2
1826,0.367248,13000000,23727301,129,106,6.7,2005,14515322.77,26493033.26,3,6
15258,0.261343,0,0,89,18,5.8,2005,0,0,3,1
11559,0.36373,12000000,0,120,66,6,2005,13398759.48,0,8,9
14695,0.358694,9000000,0,85,36,5.1,2005,10049069.61,0,6,10
27594,0.351378,11000000,0,96,12,5.8,2005,12282196.19,0,3,7
17455,0.347958,4000000,0,88,27,4.6,2005,4466253.159,0,11,6
21481,0.612001,0,0,86,44,5,2005,0,0,3,10
29293,0.344046,6000000,0,95,13,3.8,2005,6699379.738,0,11,10
9921,0.340545,0,0,93,11,5.5,2005,0,0,0,9
16456,0.340262,0,0,99,23,3.4,2005,0,0,0,5
7295,0.336382,0,0,106,11,4.6,2005,0,0,17,11
1665,0.335779,0,1928985,96,51,5,2005,0,2153833.837,6,5
12699,0.333513,5000000,0,91,21,4.5,2005,5582816.448,0,11,9
9042,0.332997,30000000,15007991,97,111,5.2,2005,33496898.69,16757371.8,0,8
1833,0.330618,40000000,31670620,135,89,6.5,2005,44662531.59,35362251.65,3,11
30238,0.330279,0,0,95,38,7.3,2005,0,0,5,9
13679,0.32793,0,0,75,28,6,2005,0,0,1,12
15124,0.327026,12000000,0,98,12,5.1,2005,13398759.48,0,6,12
16048,0.327022,0,0,91,34,2.5,2005,0,0,3,11
501,0.326691,0,0,103,70,6.9,2005,0,0,5,8
10707,0.326577,1500000,11098131,81,118,6.7,2005,1674844.934,12391765.66,3,10
20558,0.323527,0,0,75,22,6.5,2005,0,0,2,11
41508,0.207288,0,0,140,11,6.2,2005,0,0,6,2
9729,0.476555,25000000,0,107,29,5.8,2005,27914082.24,0,6,10
8332,0.317918,1900000,0,127,10,6.1,2005,2121470.25,0,17,4
9968,0.317018,18000000,0,100,40,6.2,2005,20098139.21,0,3,10
67,0.356717,0,3357075,90,26,6.3,2005,0,3748386.706,17,2
28201,0.309437,0,0,94,15,6.1,2005,0,0,3,6
10845,0.31008,3000000,0,87,27,4.3,2005,3349689.869,0,3,5
14180,0.301564,15000000,0,96,17,4.7,2005,16748449.34,0,0,5
35320,0.300101,0,0,111,16,5.6,2005,0,0,3,2
14166,0.297727,0,0,105,27,5,2005,0,0,3,1
20969,0.379443,0,0,100,12,6,2005,0,0,6,12
20215,0.292346,0,0,94,12,4.3,2005,0,0,11,5
12228,0.290754,2000000,653621,92,17,6.8,2005,2233126.579,729809.2139,5,2
1546,0.289486,0,1919197,96,29,6.2,2005,0,2142904.916,3,1
14544,0.46379,0,0,112,17,5.8,2005,0,0,3,9
18882,0.287286,7500000,143000,97,15,3.9,2005,8374224.672,159668.5504,0,4
16411,0.285062,1549000,7096000,107,33,6,2005,1729556.536,7923133.103,0,5
11421,0.283066,0,0,127,77,7.4,2005,0,0,6,5
58462,0.281544,0,0,84,10,4.5,2005,0,0,6,1
17186,0.28107,0,3102550,80,12,4.8,2005,0,3464193.434,0,8
19803,0.28021,0,0,95,18,5.5,2005,0,0,0,9
14457,0.280055,0,0,90,21,4.7,2005,0,0,11,3
16455,0.279849,20000000,0,85,20,5.4,2005,22331265.79,0,2,1
2287,0.279805,0,0,86,10,5.6,2005,0,0,5,1
10263,0.278997,4750000,206871,98,31,4.9,2005,5303675.626,230984.5643,8,5
28366,0.265732,0,0,102,18,6.4,2005,0,0,0,3
6473,0.376497,0,0,95,16,4.1,2005,0,0,0,1
2610,0.270403,10284523,11588205,104,31,5.8,2005,11483320.83,12938964.3,3,10
19495,0.270053,25000000,0,112,11,3.9,2005,27914082.24,0,0,7
9701,0.269437,35000000,25224242,126,63,6.8,2005,39079715.14,28164462.63,6,2
13557,0.268115,0,0,95,18,5.9,2005,0,0,11,11
8382,0.24609,0,0,92,14,4.3,2005,0,0,0,9
26138,0.265905,0,0,111,10,5.2,2005,0,0,0,9
13393,0.265008,0,0,108,12,8.2,2005,0,0,3,11
1622,0.263334,0,793604,130,10,6.3,2005,0,886109.0929,6,5
16186,0.198398,0,0,116,63,6.5,2005,0,0,3,2
65215,0.259903,0,0,88,62,6.9,2005,0,0,3,7
15624,0.401768,450000,973525,84,14,6.3,2005,502453.4803,1087002.277,6,9
7870,0.252383,8000000,852872,112,33,5.8,2005,8932506.317,952285.566,6,5
55504,0.250639,0,0,88,17,5.1,2005,0,0,3,6
23478,0.246144,12000000,84967,92,22,6.8,2005,13398759.48,94871.03303,3,9
13341,0.242227,30000000,34252847,113,34,5.5,2005,33496898.69,38245471.53,3,7
8008,0.23686,0,0,101,15,5.4,2005,0,0,6,6
24123,0.234355,0,0,95,20,5.2,2005,0,0,6,5
21891,0.229908,0,0,96,10,4.3,2005,0,0,3,3
124673,0.225647,0,0,240,32,5.4,2005,0,0,8,12
1444,0.22554,0,0,106,26,6.5,2005,0,0,3,8
24546,0.216467,15000000,0,97,19,4.4,2005,16748449.34,0,0,3
12920,0.213659,0,0,106,39,5.9,2005,0,0,6,9
19109,0.213164,0,0,85,17,5.4,2005,0,0,3,8
72240,0.132143,0,0,120,13,5.2,2005,0,0,6,4
15493,0.204153,16398,0,103,13,7.1,2005,18309.40482,0,15,8
18191,0.204002,10,0,82,16,5.8,2005,11.1656329,0,6,8
38559,0.202012,0,0,173,11,5.3,2005,0,0,6,5
45887,0.201372,0,0,6,13,6.5,2005,0,0,15,1
5145,0.217455,0,0,96,21,6.7,2005,0,0,6,9
17880,0.198611,14000000,32645546,106,35,6.1,2005,15631886.06,36450818.23,3,2
11604,0.198303,0,0,90,33,6.6,2005,0,0,6,4
22747,0.197571,0,0,90,13,5.7,2005,0,0,3,3
9787,0.195984,25000000,13411957,107,118,6.9,2005,27914082.24,14975298.83,6,6
5171,0.224181,0,0,103,13,5.3,2005,0,0,3,10
16608,0.191177,2000000,5048693,104,103,7,2005,2233126.579,5637185.265,0,10
10773,0.190708,0,0,103,28,6.3,2005,0,0,3,9
7182,0.260956,0,0,85,22,4.2,2005,0,0,11,9
10846,0.18868,35000000,0,114,47,6.2,2005,39079715.14,0,3,10
30178,0.187631,0,0,72,31,4.6,2005,0,0,8,7
31446,0.187113,0,0,133,11,4.5,2005,0,0,17,3
9700,0.183927,9600000,4386236,144,13,6.4,2005,10719007.58,4897510.097,6,9
12261,0.182135,9000000,0,100,10,3.7,2005,10049069.61,0,0,9
19082,0.180425,2000000,0,208,13,7,2005,2233126.579,0,5,7
19166,0.180244,6000000,0,86,16,4.7,2005,6699379.738,0,6,1
10579,0.324631,3500000,0,86,13,3.6,2005,3907971.514,0,11,1
9009,0.177398,30000000,25473093,105,113,5.2,2005,33496898.69,28442320.52,6,6
11788,0.270637,0,0,223,11,6.7,2005,0,0,6,9
1382,0.175572,0,0,90,48,6.7,2005,0,0,3,6
24702,0.172749,72000,0,97,15,5,2005,80392.55686,0,11,6
9005,0.172726,0,0,88,39,5.8,2005,0,0,0,11
19583,0.17243,0,0,112,18,5.8,2005,0,0,6,1
20981,0.168435,50000,0,47,14,6.1,2005,55828.16448,0,11,1
148,0.168133,5000000,0,112,24,6.4,2005,5582816.448,0,6,12
14597,0.229031,0,0,100,18,6.8,2005,0,0,1,12
13919,0.164823,0,0,108,24,7,2005,0,0,3,6
21838,0.280197,0,0,88,16,5.5,2005,0,0,3,8
15402,0.163505,0,1410778,91,17,6.7,2005,0,1575222.925,6,9
13373,0.161462,0,6584159,98,37,6.6,2005,0,7351630.233,3,4
25197,0.158242,0,0,103,17,6.8,2005,0,0,3,6
13802,0.157577,0,0,86,10,5.8,2005,0,0,3,1
10598,0.156031,3000000,0,97,17,5.7,2005,3349689.869,0,4,11
9814,0.155495,1500000,0,97,14,4.3,2005,1674844.934,0,17,10
14922,0.155342,0,0,128,18,5.2,2005,0,0,3,1
2151,0.15359,0,0,90,13,4.9,2005,0,0,3,4
14933,0.249669,0,0,94,12,4,2005,0,0,3,4
292,0.151442,3000000,11718595,100,15,7,2005,3349689.869,13084552.98,3,9
18189,0.150923,0,0,91,15,4.8,2005,0,0,3,9
24618,0.149319,14000000,6856989,104,10,5.1,2005,15631886.06,7656262.195,6,9
2566,0.148714,0,0,85,15,6.5,2005,0,0,6,5
14228,0.147694,0,0,94,17,4.2,2005,0,0,11,8
34186,0.144179,0,0,122,20,7,2005,0,0,3,3
13014,0.042267,0,0,62,14,5.9,2005,0,0,5,5
49081,0.141937,8000000,2019009,124,10,5.5,2005,8932506.317,2254351.331,6,10
9288,0.138467,0,0,105,12,5.1,2005,0,0,0,1
20771,0.132458,0,0,71,25,6.3,2005,0,0,0,4
11354,0.1311,0,0,118,28,5.9,2005,0,0,3,1
20521,0.130215,0,0,109,16,6.6,2005,0,0,3,4
6967,0.129724,7000000,0,131,10,6.5,2005,7815943.028,0,6,9
17350,0.445221,0,0,98,174,5.6,2005,0,0,3,1
98622,0.128484,0,0,11,49,7.3,2005,0,0,2,4
13498,0.124631,40000000,0,100,64,5.5,2005,44662531.59,0,3,2
7509,0.11769,0,10422387,115,17,6.3,2005,0,11637254.71,6,9
14286,0.150002,0,0,98,14,7.5,2005,0,0,5,1
18825,0.115814,0,0,102,12,4.5,2005,0,0,3,2
25967,0.115222,5000000,0,95,19,5.5,2005,5582816.448,0,11,9
24029,0.111756,0,0,89,12,4.9,2005,0,0,15,2
24939,0.259042,0,0,86,12,4.9,2005,0,0,3,10
18070,0.380058,16000000,0,96,11,4.2,2005,17865012.63,0,0,1
22559,0.107123,0,0,47,12,6.5,2005,0,0,0,1
14147,0.100198,0,0,90,15,4.5,2005,0,0,11,5
3527,0.35989,11000000,0,123,11,6,2005,12282196.19,0,6,5
11214,0.097543,0,0,96,11,7.5,2005,0,0,5,9
17919,0.294572,15000000,0,176,12,7,2005,16748449.34,0,6,10
17868,0.128733,0,0,139,10,7.6,2005,0,0,12,11
31046,0.092869,0,0,87,16,6.1,2005,0,0,4,2
14644,0.09184,0,0,104,14,5,2005,0,0,3,3
10268,0.090029,0,0,97,21,6.1,2005,0,0,3,11
16452,0.082986,0,0,103,10,7,2005,0,0,3,3
27176,0.171456,0,0,99,10,5.6,2005,0,0,6,9
28512,0.145446,0,0,173,13,3.9,2005,0,0,1,11
16548,0.078796,0,0,95,10,5.2,2005,0,0,3,1
14566,0.078642,0,0,101,11,5.6,2005,0,0,13,5
24935,0.04264,0,0,88,12,4.4,2005,0,0,3,10
868,0.075624,3000000,9879971,94,42,6.8,2005,3349689.869,11031612.92,4,8
29595,0.073715,0,0,98,14,6.9,2005,0,0,5,11
14907,0.073547,0,0,88,12,3,2005,0,0,6,3
19521,0.066779,0,0,102,11,6.1,2005,0,0,6,3
16998,0.063725,0,0,87,10,5.4,2005,0,0,6,5
38828,0.063234,0,0,95,12,5.1,2005,0,0,0,1
15907,0.062064,12000000,0,100,22,7,2005,13398759.48,0,1,4
13015,0.163782,0,0,74,14,7.2,2005,0,0,5,11
20604,0.028809,0,0,91,24,8,2005,0,0,5,9
14788,0.188153,1600000,0,73,15,6.6,2005,1786501.263,0,6,9
13222,0.021811,0,0,110,12,8.3,2005,0,0,5,1
18484,0.021261,0,634074,111,12,5.9,2005,0,707983.7513,6,9
31329,0.000973,0,0,105,13,5.7,2005,0,0,3,4
13739,0.00644,0,0,0,15,5.9,2005,0,0,3,1
33081,0.001983,0,0,141,13,6.2,2005,0,0,6,6
834,5.838503,50000000,111340801,106,1015,6.3,2006,54083457.91,120433910.5,8,1
58,4.205992,200000000,1065659812,151,3181,6.8,2006,216333831.7,1152691352,1,6
920,3.941265,120000000,461983149,117,2336,6.4,2006,129800299,499712923.9,2,6
36557,3.78958,150000000,599045960,144,2738,7.1,2006,162250373.7,647969539.3,1,11
591,3.655536,125000000,758239851,149,1585,6.4,2006,135208644.8,820164661.4,17,5
9762,3.206696,12000000,114194847,104,619,6.7,2006,12980029.9,123521044,12,8
950,3.145562,80000000,660940780,91,1775,6.4,2006,86533532.66,714919257.2,2,3
956,3.098051,150000000,397850012,126,1363,6.3,2006,162250373.7,430342087.6,1,5
350,3.03143,35000000,326551094,109,1773,7,2006,37858420.54,353220247,3,6
1422,2.81975,90000000,289847354,151,2635,7.7,2006,97350224.25,313518943.4,6,10
1581,2.606305,85000000,194168700,136,748,6.7,2006,91941878.45,210026294.3,3,12
1124,2.582095,40000000,109676311,130,2519,7.8,2006,43266766.33,118633483,6,10
1593,2.313345,110000000,574480841,108,1572,6.2,2006,118983607.4,621398207.7,0,10
1164,2.160936,25000000,135330182,143,606,6.7,2006,27041728.96,146382484.1,6,9
9693,2.108369,76000000,69959751,109,1211,7.3,2006,82206856.03,75673304.98,6,9
8275,2.03408,0,0,97,289,5.3,2006,0,0,3,12
1452,1.957331,270000000,391081192,154,834,5.3,2006,292050672.7,423020463.8,1,6
496,1.930735,18000000,261572744,82,979,6.4,2006,19470044.85,282935169.8,3,11
9339,1.888746,82500000,237681299,107,1273,5.9,2006,89237705.56,257092530.6,3,6
10010,1.852503,0,0,75,172,6.4,2006,0,0,2,8
9767,1.76935,52000000,204999686,106,520,5.5,2006,56246796.23,221741837.8,14,6
388,1.747256,45000000,184376254,129,990,7.2,2006,48675112.12,199434107.5,4,3
7518,1.615244,80000000,155019340,83,617,6.2,2006,86533532.66,167679639,3,4
1427,1.6128,50000000,132180323,147,647,7,2006,54083457.91,142975378.7,4,9
1372,1.60314,100000000,170877916,143,1394,7.2,2006,108166915.8,184833371.6,6,12
7457,1.56812,0,15309302,122,265,6.5,2006,0,16559599.81,4,1
1948,1.526073,12000000,42931041,88,732,6.5,2006,12980029.9,46437182.98,0,8
186,1.520387,27000000,56308881,110,787,7.3,2006,29205067.27,60907579.92,6,2
9036,1.51114,40000000,120455994,120,328,6.6,2006,43266766.33,130293533.6,1,2
9286,1.498538,25000000,117719158,93,535,5.8,2006,27041728.96,127333182.5,11,2
588,1.498352,50000000,97607453,125,580,6.3,2006,54083457.91,105578971.5,11,4
9655,1.470711,20000000,33889159,105,395,6.3,2006,21633383.17,36656858.09,3,3
1381,1.432839,35000000,15304890,96,371,6.7,2006,37858420.54,16554827.48,6,9
9836,1.411147,100000000,384335608,108,876,5.8,2006,108166915.8,415723973.6,12,11
1246,1.409773,24000000,155721132,102,455,6.4,2006,25960059.8,168438745.8,6,12
10032,1.401105,0,6086508,97,117,5.1,2006,0,6583587.985,3,12
11619,1.390297,149000000,64459316,85,488,6,2006,161168704.6,69723654.08,1,10
9904,1.363623,80000000,37384046,94,137,5.2,2006,86533532.66,40437169.57,7,3
7551,1.35007,75000000,180557550,126,862,6.5,2006,81125186.87,195303533.1,0,11
2486,1.296272,100000000,249288105,104,536,4.8,2006,108166915.8,269647254.7,8,12
2044,1.259442,40000000,114830111,99,389,6.3,2006,43266766.33,124208189.5,14,6
4257,1.241836,45000000,178262620,83,368,5.3,2006,48675112.12,192821178.1,3,4
9297,1.235478,75000000,140175006,91,501,6.3,2006,81125186.87,151622980.8,2,7
10947,1.223392,4200000,0,98,524,6,2006,4543010.465,0,3,1
6877,1.223177,50000000,88715192,97,242,5.6,2006,54083457.91,95960487.06,3,3
1579,1.21726,40000000,120175290,139,667,7.1,2006,43266766.33,129989904.8,17,12
9906,1.211868,50000000,55181129,88,228,5.5,2006,54083457.91,59687725.36,8,7
9792,1.20839,15000000,69623713,107,359,6,2006,16225037.37,75309823.04,11,3
9513,1.207359,0,141702264,78,260,5.2,2006,0,153274968.6,2,6
10025,1.194602,28000000,38159905,103,271,5.7,2006,30286736.43,41276392.32,3,5
1247,1.18228,85000000,59908565,167,174,5.9,2006,91941878.45,64801247.08,6,12
9920,1.1334,30000000,31070211,88,256,5,2006,32450074.75,33607688.98,15,3
7985,1.117768,15000000,0,103,220,6.4,2006,16225037.37,0,8,3
82,1.114239,135000000,163794509,134,283,5.7,2006,146025336.4,177171468.7,0,7
9293,1.110072,18000000,41009669,87,206,6,2006,19470044.85,44358894.15,3,7
9044,1.109411,31000000,28000000,125,123,6.2,2006,33531743.91,30286736.43,6,4
3683,1.103135,90000000,65900249,132,308,6.7,2006,97350224.25,71282266.87,18,10
1378,1.102933,2000000,5179037,101,78,6.5,2006,2163338.317,5602004.593,14,5
4351,1.099328,21000000,0,112,33,6.1,2006,22715052.32,0,4,5
9975,1.057194,50000000,69834815,86,68,5.8,2006,54083457.91,75538165.56,1,2
9708,1.038954,40000000,38755073,102,179,4,2006,43266766.33,41920167.19,13,9
7516,1.027989,17000000,57103895,109,306,6.3,2006,18388375.69,61767522.04,0,12
15163,1.01535,0,0,117,54,6.7,2006,0,0,6,9
9530,0.987722,50000000,87528173,99,251,5.7,2006,54083457.91,94676525.22,3,4
9918,0.978149,0,42647449,118,66,7.1,2006,0,46130430.26,6,1
11170,0.969469,65000000,43545364,124,107,6.5,2006,70308495.29,47101677.23,6,12
1491,0.965931,40000000,86915017,110,967,7,2006,43266766.33,94013293.28,8,8
12096,0.956715,0,0,93,307,5.6,2006,0,0,0,1
9988,0.941481,17500000,19179969,110,88,5.8,2006,18929210.27,20746380.92,3,8
1441,0.92958,25000000,5549200,96,90,5.4,2006,27041728.96,6002398.493,6,4
1717,0.928134,55000000,9450897,125,51,5.4,2006,59491803.71,10222743.8,6,9
9035,0.921035,15500000,0,95,133,6.1,2006,16765871.95,0,3,3
11565,0.920528,40000000,138259062,99,231,5.6,2006,43266766.33,149550563.2,3,1
3093,0.916551,70000000,38629478,114,101,4.5,2006,75716841.08,41784314.95,4,3
2295,0.913299,5000000,26888376,97,195,6.9,2006,5408345.791,29084327.04,3,5
9718,0.912871,72500000,162966177,116,274,6.2,2006,78421013.98,176275487.5,3,8
15255,0.912863,0,0,93,67,7.1,2006,0,0,0,4
1402,0.890909,55000000,307077295,117,1392,7.5,2006,59491803.71,332156039.2,6,12
1887,0.883222,40000000,60474340,123,363,6.5,2006,43266766.33,65413228.45,6,5
9959,0.87563,37665000,14655628,113,44,5.3,2006,40741068.85,15852540.8,6,2
15860,0.873357,0,0,94,33,6.9,2006,0,0,0,7
9969,0.866667,0,47231070,93,63,5.1,2006,0,51088391.73,3,11
14784,0.854533,0,3669465,117,242,7.7,2006,0,3969147.118,1,9
1523,0.850959,6000000,48027970,121,274,7.3,2006,6490014.95,51950373.88,6,9
214,0.849096,10000000,163876815,108,538,6,2006,10816691.58,177260496.5,11,10
7512,0.848086,30000000,495303,84,326,6.1,2006,32450074.75,535753.9791,1,9
9353,0.840205,32000000,80197993,92,214,5.5,2006,34613413.07,86747695.58,3,6
9676,0.838431,50000000,49111202,121,151,5.8,2006,54083457.91,53122072.53,6,9
9973,0.826291,9000000,0,80,31,5.5,2006,9735022.425,0,3,12
503,0.826011,160000000,181674817,99,313,5.3,2006,173067065.3,196512046.4,1,5
9310,0.793804,17000000,7314027,107,43,4.6,2006,18388375.69,7911357.429,3,3
14620,0.793059,0,0,95,146,4.4,2006,0,0,6,10
14611,0.79178,0,7900000,73,39,6.3,2006,0,8545186.351,2,8
18615,0.788266,16800000,2281089,122,33,6.3,2006,18172041.86,2467383.619,6,8
